FltNum,DptrDate,DptrTime,DptrStn,ArrvDate,ArrvTime,ArrvStn,Comp
FB558,8/21/2019,20:00,TGD,8/21/2019,21:35,NOU,C1F1
FB558,8/22/2019,20:00,TGD,8/22/2019,21:35,NOU,C1F1
FB558,8/23/2019,20:00,TGD,8/23/2019,21:35,NOU,C1F1
FB558,8/24/2019,20:00,TGD,8/24/2019,21:35,NOU,C1F1
FB558,8/25/2019,20:00,TGD,8/25/2019,21:35,NOU,C1F1
FB322,8/26/2019,20:00,TGD,8/26/2019,21:35,NOU,C1F1
FB558,8/27/2019,20:00,TGD,8/27/2019,21:35,NOU,C1F1
FB558,8/28/2019,20:00,TGD,8/28/2019,21:35,NOU,C1F1
FB558,8/1/2019,20:00,TGD,8/1/2019,21:20,OAX,C1F1
FB321,8/2/2019,20:00,TGD,8/2/2019,21:20,OAX,C1F1
FB321,8/3/2019,20:00,TGD,8/3/2019,21:20,OAX,C1F1
FB321,8/4/2019,20:00,TGD,8/4/2019,21:20,OAX,C1F1
FB321,8/5/2019,20:00,TGD,8/5/2019,21:20,OAX,C1F1
FB321,8/6/2019,20:00,TGD,8/6/2019,21:20,OAX,C1F1
FB321,8/7/2019,20:00,TGD,8/7/2019,21:20,OAX,C1F1
FB321,8/8/2019,20:00,TGD,8/8/2019,21:20,OAX,C1F1
FB321,8/9/2019,20:00,TGD,8/9/2019,21:20,OAX,C1F1
FB321,8/10/2019,20:00,TGD,8/10/2019,21:20,OAX,C1F1
FB321,8/11/2019,20:00,TGD,8/11/2019,21:20,OAX,C1F1
FB321,8/12/2019,20:00,TGD,8/12/2019,21:20,OAX,C1F1
FB321,8/13/2019,20:00,TGD,8/13/2019,21:20,OAX,C1F1
FB321,8/14/2019,20:00,TGD,8/14/2019,21:20,OAX,C1F1
FB321,8/15/2019,20:00,TGD,8/15/2019,21:20,OAX,C1F1
FB321,8/16/2019,20:00,TGD,8/16/2019,21:20,OAX,C1F1
FB321,8/17/2019,20:00,TGD,8/17/2019,21:20,OAX,C1F1
FB321,8/18/2019,20:00,TGD,8/18/2019,21:20,OAX,C1F1
FB321,8/19/2019,20:00,TGD,8/19/2019,21:20,OAX,C1F1
FB321,8/20/2019,20:00,TGD,8/20/2019,21:20,OAX,C1F1
FB321,8/21/2019,20:00,TGD,8/21/2019,21:20,OAX,C1F1
FB321,8/22/2019,20:00,TGD,8/22/2019,21:20,OAX,C1F1
FB321,8/23/2019,20:00,TGD,8/23/2019,21:20,OAX,C1F1
FB321,8/24/2019,20:00,TGD,8/24/2019,21:20,OAX,C1F1
FB321,8/25/2019,20:00,TGD,8/25/2019,21:20,OAX,C1F1
FB321,8/26/2019,20:00,TGD,8/26/2019,21:20,OAX,C1F1
FB321,8/27/2019,20:00,TGD,8/27/2019,21:20,OAX,C1F1
FB321,8/28/2019,20:00,TGD,8/28/2019,21:20,OAX,C1F1
FB321,8/1/2019,20:00,TGD,8/1/2019,22:30,SXA,C1F1
FB321,8/2/2019,20:00,TGD,8/2/2019,22:30,SXA,C1F1
FB321,8/3/2019,20:00,TGD,8/3/2019,22:30,SXA,C1F1
FB321,8/4/2019,20:00,TGD,8/4/2019,22:30,SXA,C1F1
FB511,8/5/2019,20:00,TGD,8/5/2019,22:30,SXA,C1F1
FB511,8/6/2019,20:00,TGD,8/6/2019,22:30,SXA,C1F1
FB511,8/7/2019,20:00,TGD,8/7/2019,22:30,SXA,C1F1
FB511,8/8/2019,20:00,TGD,8/8/2019,22:30,SXA,C1F1
FB511,8/9/2019,20:00,TGD,8/9/2019,22:30,SXA,C1F1
FB511,8/10/2019,20:00,TGD,8/10/2019,22:30,SXA,C1F1
FB511,8/11/2019,20:00,TGD,8/11/2019,22:30,SXA,C1F1
FB511,8/12/2019,20:00,TGD,8/12/2019,22:30,SXA,C1F1
FB511,8/13/2019,20:00,TGD,8/13/2019,22:30,SXA,C1F1
FB511,8/14/2019,20:00,TGD,8/14/2019,22:30,SXA,C1F1
FB511,8/15/2019,20:00,TGD,8/15/2019,22:30,SXA,C1F1
FB79,8/16/2019,20:00,TGD,8/16/2019,22:30,SXA,C1F1
FB79,8/17/2019,20:00,TGD,8/17/2019,22:30,SXA,C1F1
FB79,8/18/2019,20:00,TGD,8/18/2019,22:30,SXA,C1F1
FB79,8/19/2019,20:00,TGD,8/19/2019,22:30,SXA,C1F1
FB79,8/20/2019,20:00,TGD,8/20/2019,22:30,SXA,C1F1
FB79,8/21/2019,20:00,TGD,8/21/2019,22:30,SXA,C1F1
FB79,8/22/2019,20:00,TGD,8/22/2019,22:30,SXA,C1F1
FB79,8/23/2019,20:00,TGD,8/23/2019,22:30,SXA,C1F1
FB79,8/24/2019,20:00,TGD,8/24/2019,22:30,SXA,C1F1
FB79,8/25/2019,20:00,TGD,8/25/2019,22:30,SXA,C1F1
FB79,8/26/2019,20:00,TGD,8/26/2019,22:30,SXA,C1F1
FB79,8/27/2019,20:00,TGD,8/27/2019,22:30,SXA,C1F1
FB79,8/28/2019,20:00,TGD,8/28/2019,22:30,SXA,C1F1
FB79,8/29/2019,20:00,TGD,8/29/2019,22:30,SXA,C1F1
FB79,8/1/2019,20:00,AXO,8/1/2019,21:10,TGD,C1F1
FB79,8/2/2019,20:00,AXO,8/2/2019,21:10,TGD,C1F1
FB79,8/3/2019,20:00,AXO,8/3/2019,21:10,TGD,C1F1
FB79,8/4/2019,20:00,AXO,8/4/2019,21:10,TGD,C1F1
FB79,8/5/2019,20:00,AXO,8/5/2019,21:10,TGD,C1F1
FB79,8/6/2019,20:00,AXO,8/6/2019,21:10,TGD,C1F1
FB79,8/7/2019,20:00,AXO,8/7/2019,21:10,TGD,C1F1
FB79,8/8/2019,20:00,AXO,8/8/2019,21:10,TGD,C1F1
FB79,8/9/2019,20:00,AXO,8/9/2019,21:10,TGD,C1F1
FB79,8/10/2019,20:00,AXO,8/10/2019,21:10,TGD,C1F1
FB79,8/11/2019,20:00,AXO,8/11/2019,21:10,TGD,C1F1
FB79,8/12/2019,20:00,AXO,8/12/2019,21:10,TGD,C1F1
FB79,8/13/2019,20:00,AXO,8/13/2019,21:10,TGD,C1F1
FB79,8/14/2019,20:00,AXO,8/14/2019,21:10,TGD,C1F1
FB539,8/15/2019,20:00,AXO,8/15/2019,21:10,TGD,C1F1
FB539,8/16/2019,20:00,AXO,8/16/2019,21:10,TGD,C1F1
FB539,8/17/2019,20:00,AXO,8/17/2019,21:10,TGD,C1F1
FB539,8/18/2019,20:00,AXO,8/18/2019,21:10,TGD,C1F1
FB539,8/19/2019,20:00,AXO,8/19/2019,21:10,TGD,C1F1
FB539,8/20/2019,20:00,AXO,8/20/2019,21:10,TGD,C1F1
FB539,8/21/2019,20:00,AXO,8/21/2019,21:10,TGD,C1F1
FB539,8/22/2019,20:00,AXO,8/22/2019,21:10,TGD,C1F1
FB539,8/23/2019,20:00,AXO,8/23/2019,21:10,TGD,C1F1
FB539,8/24/2019,20:00,AXO,8/24/2019,21:10,TGD,C1F1
FB539,8/25/2019,20:00,AXO,8/25/2019,21:10,TGD,C1F1
FB539,8/26/2019,20:00,AXO,8/26/2019,21:10,TGD,C1F1
FB539,8/27/2019,20:00,AXO,8/27/2019,21:10,TGD,C1F1
FB539,8/28/2019,20:00,AXO,8/28/2019,21:10,TGD,C1F1
FB539,8/1/2019,20:05,XMH,8/1/2019,21:45,TGD,C1F1
FB539,8/1/2019,20:05,SXJ,8/1/2019,21:25,TGD,C1F1
FB539,8/2/2019,20:05,XMH,8/2/2019,21:45,TGD,C1F1
FB539,8/2/2019,20:05,SXJ,8/2/2019,21:25,TGD,C1F1
FB539,8/3/2019,20:05,XMH,8/3/2019,21:45,TGD,C1F1
FB539,8/3/2019,20:05,SXJ,8/3/2019,21:25,TGD,C1F1
FB539,8/4/2019,20:05,XMH,8/4/2019,21:45,TGD,C1F1
FB539,8/4/2019,20:05,SXJ,8/4/2019,21:25,TGD,C1F1
FB539,8/5/2019,20:05,XMH,8/5/2019,21:45,TGD,C1F1
FB539,8/5/2019,20:05,SXJ,8/5/2019,21:25,TGD,C1F1
FB539,8/6/2019,20:05,XMH,8/6/2019,21:45,TGD,C1F1
FB539,8/6/2019,20:05,SXJ,8/6/2019,21:25,TGD,C1F1
FB539,8/7/2019,20:05,XMH,8/7/2019,21:45,TGD,C1F1
FB539,8/7/2019,20:05,SXJ,8/7/2019,21:25,TGD,C1F1
FB539,8/8/2019,20:05,XMH,8/8/2019,21:45,TGD,C1F1
FB479,8/8/2019,20:05,SXJ,8/8/2019,21:25,TGD,C1F1
FB479,8/9/2019,20:05,XMH,8/9/2019,21:45,TGD,C1F1
FB479,8/9/2019,20:05,SXJ,8/9/2019,21:25,TGD,C1F1
FB479,8/10/2019,20:05,XMH,8/10/2019,21:45,TGD,C1F1
FB479,8/10/2019,20:05,SXJ,8/10/2019,21:25,TGD,C1F1
FB479,8/11/2019,20:05,XMH,8/11/2019,21:45,TGD,C1F1
FB479,8/11/2019,20:05,SXJ,8/11/2019,21:25,TGD,C1F1
FB479,8/12/2019,20:05,XMH,8/12/2019,21:45,TGD,C1F1
FB479,8/12/2019,20:05,SXJ,8/12/2019,21:25,TGD,C1F1
FB479,8/13/2019,20:05,XMH,8/13/2019,21:45,TGD,C1F1
FB479,8/13/2019,20:05,SXJ,8/13/2019,21:25,TGD,C1F1
FB479,8/14/2019,20:05,XMH,8/14/2019,21:45,TGD,C1F1
FB479,8/14/2019,20:05,SXJ,8/14/2019,21:25,TGD,C1F1
FB479,8/15/2019,20:05,XMH,8/15/2019,21:45,TGD,C1F1
FB479,8/15/2019,20:05,SXJ,8/15/2019,21:25,TGD,C1F1
FB479,8/16/2019,20:05,XMH,8/16/2019,21:45,TGD,C1F1
FB479,8/16/2019,20:05,SXJ,8/16/2019,21:25,TGD,C1F1
FB479,8/17/2019,20:05,XMH,8/17/2019,21:45,TGD,C1F1
FB479,8/17/2019,20:05,SXJ,8/17/2019,21:25,TGD,C1F1
FB479,8/18/2019,20:05,XMH,8/18/2019,21:45,TGD,C1F1
FB479,8/18/2019,20:05,SXJ,8/18/2019,21:25,TGD,C1F1
FB479,8/19/2019,20:05,XMH,8/19/2019,21:45,TGD,C1F1
FB479,8/19/2019,20:05,SXJ,8/19/2019,21:25,TGD,C1F1
FB479,8/20/2019,20:05,XMH,8/20/2019,21:45,TGD,C1F1
FB479,8/20/2019,20:05,SXJ,8/20/2019,21:25,TGD,C1F1
FB479,8/21/2019,20:05,XMH,8/21/2019,21:45,TGD,C1F1
FB479,8/21/2019,20:05,SXJ,8/21/2019,21:25,TGD,C1F1
FB479,8/22/2019,20:05,XMH,8/22/2019,21:45,TGD,C1F1
FB479,8/22/2019,20:05,SXJ,8/22/2019,21:25,TGD,C1F1
FB479,8/23/2019,20:05,XMH,8/23/2019,21:45,TGD,C1F1
FB410,8/23/2019,20:05,SXJ,8/23/2019,21:25,TGD,C1F1
FB410,8/24/2019,20:05,XMH,8/24/2019,21:45,TGD,C1F1
FB410,8/24/2019,20:05,SXJ,8/24/2019,21:25,TGD,C1F1
FB410,8/25/2019,20:05,XMH,8/25/2019,21:45,TGD,C1F1
FB410,8/25/2019,20:05,SXJ,8/25/2019,21:25,TGD,C1F1
FB410,8/26/2019,20:05,XMH,8/26/2019,21:45,TGD,C1F1
FB410,8/26/2019,20:05,SXJ,8/26/2019,21:25,TGD,C1F1
FB410,8/27/2019,20:05,XMH,8/27/2019,21:45,TGD,C1F1
FB410,8/28/2019,20:05,XMH,8/28/2019,21:45,TGD,C1F1
FB410,8/28/2019,20:05,SXJ,8/28/2019,21:25,TGD,C1F1
FB410,8/1/2019,20:05,TGD,8/1/2019,21:25,YKJ,C1F1
FB410,8/2/2019,20:05,TGD,8/2/2019,21:25,YKJ,C1F1
FB410,8/3/2019,20:05,TGD,8/3/2019,21:25,YKJ,C1F1
FB410,8/4/2019,20:05,TGD,8/4/2019,21:25,YKJ,C1F1
FB410,8/5/2019,20:05,TGD,8/5/2019,21:25,YKJ,C1F1
FB410,8/6/2019,20:05,TGD,8/6/2019,21:25,YKJ,C1F1
FB410,8/7/2019,20:05,TGD,8/7/2019,21:25,YKJ,C1F1
FB410,8/8/2019,20:05,TGD,8/8/2019,21:25,YKJ,C1F1
FB410,8/9/2019,20:05,TGD,8/9/2019,21:25,YKJ,C1F1
FB410,8/10/2019,20:05,TGD,8/10/2019,21:25,YKJ,C1F1
FB410,8/11/2019,20:05,TGD,8/11/2019,21:25,YKJ,C1F1
FB410,8/12/2019,20:05,TGD,8/12/2019,21:25,YKJ,C1F1
FB410,8/13/2019,20:05,TGD,8/13/2019,21:25,YKJ,C1F1
FB410,8/14/2019,20:05,TGD,8/14/2019,21:25,YKJ,C1F1
FB410,8/15/2019,20:05,TGD,8/15/2019,21:25,YKJ,C1F1
FB410,8/16/2019,20:05,TGD,8/16/2019,21:25,YKJ,C1F1
FB410,8/17/2019,20:05,TGD,8/17/2019,21:25,YKJ,C1F1
FB410,8/18/2019,20:05,TGD,8/18/2019,21:25,YKJ,C1F1
FB410,8/19/2019,20:05,TGD,8/19/2019,21:25,YKJ,C1F1
FB618,8/20/2019,20:05,TGD,8/20/2019,21:25,YKJ,C1F1
FB660,8/21/2019,20:05,TGD,8/21/2019,21:25,YKJ,C1F1
FB618,8/22/2019,20:05,TGD,8/22/2019,21:25,YKJ,C1F1
FB660,8/23/2019,20:05,TGD,8/23/2019,21:25,YKJ,C1F1
FB618,8/24/2019,20:05,TGD,8/24/2019,21:25,YKJ,C1F1
FB660,8/25/2019,20:05,TGD,8/25/2019,21:25,YKJ,C1F1
FB618,8/26/2019,20:05,TGD,8/26/2019,21:25,YKJ,C1F1
FB660,8/27/2019,20:05,TGD,8/27/2019,21:25,YKJ,C1F1
FB618,8/28/2019,20:05,TGD,8/28/2019,21:25,YKJ,C1F1
FB660,8/1/2019,20:10,GKS,8/1/2019,21:35,FBX,C1F1
FB618,8/2/2019,20:10,GKS,8/2/2019,21:35,FBX,C1F1
FB660,8/3/2019,20:10,GKS,8/3/2019,21:35,FBX,C1F1
FB618,8/4/2019,20:10,GKS,8/4/2019,21:35,FBX,C1F1
FB660,8/5/2019,20:10,GKS,8/5/2019,21:35,FBX,C1F1
FB618,8/6/2019,20:10,GKS,8/6/2019,21:35,FBX,C1F1
FB660,8/7/2019,20:10,GKS,8/7/2019,21:35,FBX,C1F1
FB618,8/8/2019,20:10,GKS,8/8/2019,21:35,FBX,C1F1
FB660,8/9/2019,20:10,GKS,8/9/2019,21:35,FBX,C1F1
FB618,8/10/2019,20:10,GKS,8/10/2019,21:35,FBX,C1F1
FB660,8/11/2019,20:10,GKS,8/11/2019,21:35,FBX,C1F1
FB618,8/12/2019,20:10,GKS,8/12/2019,21:35,FBX,C1F1
FB660,8/13/2019,20:10,GKS,8/13/2019,21:35,FBX,C1F1
FB618,8/14/2019,20:10,GKS,8/14/2019,21:35,FBX,C1F1
FB660,8/15/2019,20:10,GKS,8/15/2019,21:35,FBX,C1F1
FB618,8/16/2019,20:10,GKS,8/16/2019,21:35,FBX,C1F1
FB660,8/17/2019,20:10,GKS,8/17/2019,21:35,FBX,C1F1
FB618,8/18/2019,20:10,GKS,8/18/2019,21:35,FBX,C1F1
FB660,8/19/2019,20:10,GKS,8/19/2019,21:35,FBX,C1F1
FB618,8/20/2019,20:10,GKS,8/20/2019,21:35,FBX,C1F1
FB660,8/21/2019,20:10,GKS,8/21/2019,21:35,FBX,C1F1
FB618,8/22/2019,20:10,GKS,8/22/2019,21:35,FBX,C1F1
FB660,8/23/2019,20:10,GKS,8/23/2019,21:35,FBX,C1F1
FB618,8/24/2019,20:10,GKS,8/24/2019,21:35,FBX,C1F1
FB660,8/25/2019,20:10,GKS,8/25/2019,21:35,FBX,C1F1
FB618,8/26/2019,20:10,GKS,8/26/2019,21:35,FBX,C1F1
FB660,8/27/2019,20:10,GKS,8/27/2019,21:35,FBX,C1F1
FB618,8/1/2019,20:10,TGD,8/1/2019,21:30,SXJ,C1F1
FB660,8/2/2019,20:10,TGD,8/2/2019,21:30,SXJ,C1F1
FB618,8/3/2019,20:10,TGD,8/3/2019,21:30,SXJ,C1F1
FB660,8/4/2019,20:10,TGD,8/4/2019,21:30,SXJ,C1F1
FB618,8/5/2019,20:10,TGD,8/5/2019,21:30,SXJ,C1F1
FB660,8/6/2019,20:10,TGD,8/6/2019,21:30,SXJ,C1F1
FB618,8/7/2019,20:10,TGD,8/7/2019,21:30,SXJ,C1F1
FB660,8/8/2019,20:10,TGD,8/8/2019,21:30,SXJ,C1F1
FB618,8/9/2019,20:10,TGD,8/9/2019,21:30,SXJ,C1F1
FB660,8/10/2019,20:10,TGD,8/10/2019,21:30,SXJ,C1F1
FB618,8/11/2019,20:10,TGD,8/11/2019,21:30,SXJ,C1F1
FB660,8/12/2019,20:10,TGD,8/12/2019,21:30,SXJ,C1F1
FB618,8/13/2019,20:10,TGD,8/13/2019,21:30,SXJ,C1F1
FB660,8/14/2019,20:10,TGD,8/14/2019,21:30,SXJ,C1F1
FB618,8/15/2019,20:10,TGD,8/15/2019,21:30,SXJ,C1F1
FB660,8/16/2019,20:10,TGD,8/16/2019,21:30,SXJ,C1F1
FB618,8/17/2019,20:10,TGD,8/17/2019,21:30,SXJ,C1F1
FB618,8/18/2019,20:10,TGD,8/18/2019,21:30,SXJ,C1F1
FB660,8/19/2019,20:10,TGD,8/19/2019,21:30,SXJ,C1F1
FB618,8/20/2019,20:10,TGD,8/20/2019,21:30,SXJ,C1F1
FB389,8/21/2019,20:10,TGD,8/21/2019,21:30,SXJ,C1F1
FB389,8/22/2019,20:10,TGD,8/22/2019,21:30,SXJ,C1F1
FB389,8/23/2019,20:10,TGD,8/23/2019,21:30,SXJ,C1F1
FB389,8/24/2019,20:10,TGD,8/24/2019,21:30,SXJ,C1F1
FB389,8/25/2019,20:10,TGD,8/25/2019,21:30,SXJ,C1F1
FB389,8/26/2019,20:10,TGD,8/26/2019,21:30,SXJ,C1F1
FB389,8/27/2019,20:10,TGD,8/27/2019,21:30,SXJ,C1F1
FB389,8/28/2019,20:10,TGD,8/28/2019,21:30,SXJ,C1F1
FB389,8/1/2019,20:15,TGD,8/1/2019,21:30,HOM,C1F1
FB389,8/2/2019,20:15,TGD,8/2/2019,21:30,HOM,C1F1
FB389,8/3/2019,20:15,TGD,8/3/2019,21:30,HOM,C1F1
FB389,8/4/2019,20:15,TGD,8/4/2019,21:30,HOM,C1F1
FB389,8/5/2019,20:15,TGD,8/5/2019,21:30,HOM,C1F1
FB389,8/6/2019,20:15,TGD,8/6/2019,21:30,HOM,C1F1
FB389,8/7/2019,20:15,TGD,8/7/2019,21:30,HOM,C1F1
FB389,8/8/2019,20:15,TGD,8/8/2019,21:30,HOM,C1F1
FB389,8/9/2019,20:15,TGD,8/9/2019,21:30,HOM,C1F1
FB389,8/10/2019,20:15,TGD,8/10/2019,21:30,HOM,C1F1
FB389,8/11/2019,20:15,TGD,8/11/2019,21:30,HOM,C1F1
FB389,8/12/2019,20:15,TGD,8/12/2019,21:30,HOM,C1F1
FB389,8/13/2019,20:15,TGD,8/13/2019,21:30,HOM,C1F1
FB389,8/14/2019,20:15,TGD,8/14/2019,21:30,HOM,C1F1
FB389,8/15/2019,20:15,TGD,8/15/2019,21:30,HOM,C1F1
FB389,8/16/2019,20:15,TGD,8/16/2019,21:30,HOM,C1F1
FB389,8/17/2019,20:15,TGD,8/17/2019,21:30,HOM,C1F1
FB389,8/18/2019,20:15,TGD,8/18/2019,21:30,HOM,C1F1
FB389,8/19/2019,20:15,TGD,8/19/2019,21:30,HOM,C1F1
FB389,8/20/2019,20:15,TGD,8/20/2019,21:30,HOM,C1F1
FB389,8/21/2019,20:15,TGD,8/21/2019,21:30,HOM,C1F1
FB389,8/22/2019,20:15,TGD,8/22/2019,21:30,HOM,C1F1
FB449,8/23/2019,20:15,TGD,8/23/2019,21:30,HOM,C1F1
FB449,8/24/2019,20:15,TGD,8/24/2019,21:30,HOM,C1F1
FB449,8/25/2019,20:15,TGD,8/25/2019,21:30,HOM,C1F1
FB449,8/26/2019,20:15,TGD,8/26/2019,21:30,HOM,C1F1
FB449,8/27/2019,20:15,TGD,8/27/2019,21:30,HOM,C1F1
FB449,8/28/2019,20:15,TGD,8/28/2019,21:30,HOM,C1F1
FB449,8/1/2019,20:15,TGD,8/1/2019,21:50,HWX,C1F1
FB449,8/2/2019,20:15,TGD,8/2/2019,21:50,HWX,C1F1
FB449,8/3/2019,20:15,TGD,8/3/2019,21:50,HWX,C1F1
FB449,8/4/2019,20:15,TGD,8/4/2019,21:50,HWX,C1F1
FB449,8/5/2019,20:15,TGD,8/5/2019,21:50,HWX,C1F1
FB449,8/6/2019,20:15,TGD,8/6/2019,21:50,HWX,C1F1
FB449,8/7/2019,20:15,TGD,8/7/2019,21:50,HWX,C1F1
FB449,8/8/2019,20:15,TGD,8/8/2019,21:50,HWX,C1F1
FB449,8/19/2019,20:15,TGD,8/19/2019,21:50,HWX,C1F1
FB449,8/20/2019,20:15,TGD,8/20/2019,21:50,HWX,C1F1
FB449,8/21/2019,20:15,TGD,8/21/2019,21:50,HWX,C1F1
FB449,8/22/2019,20:15,TGD,8/22/2019,21:50,HWX,C1F1
FB449,8/23/2019,20:15,TGD,8/23/2019,21:50,HWX,C1F1
FB449,8/24/2019,20:15,TGD,8/24/2019,21:50,HWX,C1F1
FB449,8/25/2019,20:15,TGD,8/25/2019,21:50,HWX,C1F1
FB449,8/26/2019,20:15,TGD,8/26/2019,21:50,HWX,C1F1
FB449,8/27/2019,20:15,TGD,8/27/2019,21:50,HWX,C1F1
FB449,8/28/2019,20:15,TGD,8/28/2019,21:50,HWX,C1F1
FB449,8/1/2019,20:15,TGD,8/1/2019,21:15,UYS,C1F1
FB449,8/2/2019,20:15,TGD,8/2/2019,21:15,UYS,C1F1
FB449,8/3/2019,20:15,TGD,8/3/2019,21:15,UYS,C1F1
FB449,8/4/2019,20:15,TGD,8/4/2019,21:15,UYS,C1F1
FB659,8/5/2019,20:15,TGD,8/5/2019,21:15,UYS,C1F1
FB659,8/6/2019,20:15,TGD,8/6/2019,21:15,UYS,C1F1
FB659,8/7/2019,20:15,TGD,8/7/2019,21:15,UYS,C1F1
FB659,8/8/2019,20:15,TGD,8/8/2019,21:15,UYS,C1F1
FB659,8/9/2019,20:15,TGD,8/9/2019,21:15,UYS,C1F1
FB659,8/10/2019,20:15,TGD,8/10/2019,21:15,UYS,C1F1
FB659,8/11/2019,20:15,TGD,8/11/2019,21:15,UYS,C1F1
FB659,8/12/2019,20:15,TGD,8/12/2019,21:15,UYS,C1F1
FB659,8/13/2019,20:15,TGD,8/13/2019,21:15,UYS,C1F1
FB659,8/14/2019,20:15,TGD,8/14/2019,21:15,UYS,C1F1
FB659,8/15/2019,20:15,TGD,8/15/2019,21:15,UYS,C1F1
FB659,8/16/2019,20:15,TGD,8/16/2019,21:15,UYS,C1F1
FB659,8/17/2019,20:15,TGD,8/17/2019,21:15,UYS,C1F1
FB659,8/18/2019,20:15,TGD,8/18/2019,21:15,UYS,C1F1
FB659,8/19/2019,20:15,TGD,8/19/2019,21:15,UYS,C1F1
FB659,8/20/2019,20:15,TGD,8/20/2019,21:15,UYS,C1F1
FB659,8/21/2019,20:15,TGD,8/21/2019,21:15,UYS,C1F1
FB659,8/22/2019,20:15,TGD,8/22/2019,21:15,UYS,C1F1
FB659,8/23/2019,20:15,TGD,8/23/2019,21:15,UYS,C1F1
FB659,8/24/2019,20:15,TGD,8/24/2019,21:15,UYS,C1F1
FB659,8/25/2019,20:15,TGD,8/25/2019,21:15,UYS,C1F1
FB659,8/26/2019,20:15,TGD,8/26/2019,21:15,UYS,C1F1
FB659,8/27/2019,20:15,TGD,8/27/2019,21:15,UYS,C1F1
FB659,8/28/2019,20:15,TGD,8/28/2019,21:15,UYS,C1F1
FB659,8/29/2019,20:15,TGD,8/29/2019,21:15,UYS,C1F1
FB659,8/1/2019,20:20,TGD,8/1/2019,21:25,AXO,C1F1
FB659,8/2/2019,20:20,TGD,8/2/2019,21:25,AXO,C1F1
FB659,8/3/2019,20:20,TGD,8/3/2019,21:25,AXO,C1F1
FB659,8/4/2019,20:20,TGD,8/4/2019,21:25,AXO,C1F1
FB659,8/5/2019,20:20,TGD,8/5/2019,21:25,AXO,C1F1
FB415,8/6/2019,20:20,TGD,8/6/2019,21:25,AXO,C1F1
FB415,8/7/2019,20:20,TGD,8/7/2019,21:25,AXO,C1F1
FB415,8/8/2019,20:20,TGD,8/8/2019,21:25,AXO,C1F1
FB415,8/9/2019,20:20,TGD,8/9/2019,21:25,AXO,C1F1
FB415,8/10/2019,20:20,TGD,8/10/2019,21:25,AXO,C1F1
FB415,8/11/2019,20:20,TGD,8/11/2019,21:25,AXO,C1F1
FB415,8/12/2019,20:20,TGD,8/12/2019,21:25,AXO,C1F1
FB415,8/13/2019,20:20,TGD,8/13/2019,21:25,AXO,C1F1
FB415,8/14/2019,20:20,TGD,8/14/2019,21:25,AXO,C1F1
FB415,8/15/2019,20:20,TGD,8/15/2019,21:25,AXO,C1F1
FB415,8/16/2019,20:20,TGD,8/16/2019,21:25,AXO,C1F1
FB415,8/17/2019,20:20,TGD,8/17/2019,21:25,AXO,C1F1
FB415,8/18/2019,20:20,TGD,8/18/2019,21:25,AXO,C1F1
FB415,8/19/2019,20:20,TGD,8/19/2019,21:25,AXO,C1F1
FB415,8/20/2019,20:20,TGD,8/20/2019,21:25,AXO,C1F1
FB415,8/21/2019,20:20,TGD,8/21/2019,21:25,AXO,C1F1
FB415,8/22/2019,20:20,TGD,8/22/2019,21:25,AXO,C1F1
FB415,8/23/2019,20:20,TGD,8/23/2019,21:25,AXO,C1F1
FB415,8/24/2019,20:20,TGD,8/24/2019,21:25,AXO,C1F1
FB415,8/25/2019,20:20,TGD,8/25/2019,21:25,AXO,C1F1
FB415,8/26/2019,20:20,TGD,8/26/2019,21:25,AXO,C1F1
FB415,8/27/2019,20:20,TGD,8/27/2019,21:25,AXO,C1F1
FB415,8/28/2019,20:20,TGD,8/28/2019,21:25,AXO,C1F1
FB415,8/1/2019,20:20,HOM,8/1/2019,21:35,TGD,C1F1
FB415,8/1/2019,20:20,THJ,8/1/2019,21:50,TGD,C1F1
FB415,8/2/2019,20:20,HOM,8/2/2019,21:35,TGD,C1F1
FB415,8/2/2019,20:20,THJ,8/2/2019,21:50,TGD,C1F1
FB415,8/3/2019,20:20,HOM,8/3/2019,21:35,TGD,C1F1
FB639,8/3/2019,20:20,THJ,8/3/2019,21:50,TGD,C1F1
FB639,8/4/2019,20:20,HOM,8/4/2019,21:35,TGD,C1F1
FB639,8/4/2019,20:20,THJ,8/4/2019,21:50,TGD,C1F1
FB639,8/5/2019,20:20,HOM,8/5/2019,21:35,TGD,C1F1
FB639,8/5/2019,20:20,THJ,8/5/2019,21:50,TGD,C1F1
FB639,8/6/2019,20:20,HOM,8/6/2019,21:35,TGD,C1F1
FB639,8/6/2019,20:20,THJ,8/6/2019,21:50,TGD,C1F1
FB639,8/7/2019,20:20,HOM,8/7/2019,21:35,TGD,C1F1
FB639,8/7/2019,20:20,THJ,8/7/2019,21:50,TGD,C1F1
FB639,8/8/2019,20:20,HOM,8/8/2019,21:35,TGD,C1F1
FB639,8/8/2019,20:20,THJ,8/8/2019,21:50,TGD,C1F1
FB639,8/9/2019,20:20,HOM,8/9/2019,21:35,TGD,C1F1
FB639,8/9/2019,20:20,THJ,8/9/2019,21:50,TGD,C1F1
FB639,8/10/2019,20:20,HOM,8/10/2019,21:35,TGD,C1F1
FB639,8/10/2019,20:20,THJ,8/10/2019,21:50,TGD,C1F1
FB639,8/11/2019,20:20,HOM,8/11/2019,21:35,TGD,C1F1
